Date,AAPL,MSFT,AMZN,GOOG,FB,NFLX,NVDA
2015-03-09,28.89072608947754,38.017921447753906,378.55999755859375,567.29248046875,79.44000244140625,63.66143035888672,5.456620693206787
2015-03-10,28.2930965423584,37.29038619995117,369.510009765625,553.4904174804688,77.55000305175781,62.15142822265625,5.5507402420043945
2015-03-11,27.777273178100586,37.246028900146484,366.3699951171875,549.6708984375,77.56999969482422,62.88428497314453,5.521780014038086
2015-03-12,28.279457092285156,36.39427947998047,374.239990234375,553.989013671875,78.93000030517578,64.04571533203125,5.471099853515625
2015-03-13,28.084035873413086,36.71367645263672,370.5799865722656,545.8214721679688,78.05000305175781,62.628570556640625,5.478341102600098
2015-03-16,28.393081665039062,36.873382568359375,373.3500061035156,552.9917602539062,78.06999969482422,60.281429290771484,5.543500900268555
2015-03-17,28.867996215820312,36.99760055541992,371.9200134277344,549.331787109375,79.36000061035156,59.788570404052734,5.611075401306152
2015-03-18,29.192949295043945,37.70738220214844,375.1400146484375,557.9680786132812,80.91000366210938,60.44571304321289,5.519367218017578
2015-03-19,28.972530364990234,37.52107620239258,373.239990234375,556.4622192382812,82.75,60.744285583496094,5.603834629058838
2015-03-20,28.60895538330078,38.044532775878906,378.489990234375,558.8257446289062,83.80000305175781,61.18571472167969,5.664169788360596
2015-03-23,28.906633377075195,38.026790618896484,375.1099853515625,557.2799682617188,84.43000030517578,60.71428680419922,5.480752944946289
2015-03-24,28.78847312927246,38.062286376953125,374.0899963378906,568.6288452148438,85.30999755859375,62.611427307128906,5.405939102172852
2015-03-25,28.036317825317383,36.78466033935547,370.9599914550781,557.2550659179688,82.91999816894531,60.25,5.077721118927002
2015-03-26,28.231746673583984,36.5628662109375,367.3500061035156,553.6499633789062,83.01000213623047,59.75143051147461,5.060827732086182
2015-03-27,28.00677490234375,36.34991455078125,370.55999755859375,546.8386840820312,83.30000305175781,59.25285720825195,5.159775733947754
2015-03-30,28.71575355529785,36.34105682373047,374.5899963378906,550.5185546875,83.19999694824219,60.36714172363281,5.181495666503906
2015-03-31,28.27491569519043,36.07488250732422,372.1000061035156,546.4995727539062,82.22000122070312,59.52714157104492,5.051174163818359
2015-04-01,28.234012603759766,36.12811279296875,370.260009765625,541.074462890625,81.66999816894531,59.01714324951172,5.070481777191162
2015-04-02,28.477157592773438,35.746604919433594,372.25,534.063720703125,81.55999755859375,59.1542854309082,5.082547664642334
2015-04-06,28.938446044921875,36.86451721191406,377.0400085449219,535.2953491210938,82.44000244140625,60.33000183105469,5.229764461517334
2015-04-07,28.633953094482422,36.846771240234375,374.4100036621094,535.5496215820312,82.31999969482422,60.494285583496094,5.275618076324463
2015-04-08,28.540781021118164,36.74917221069336,381.20001220703125,540.1270751953125,82.27999877929688,63.04999923706055,5.3142313957214355
2015-04-09,28.758922576904297,36.80241775512695,383.5400085449219,539.2993774414062,82.16999816894531,62.78571319580078,5.437313556671143
2015-04-10,28.881635665893555,37.01534652709961,382.6499938964844,538.5314331054688,82.04000091552734,64.93856811523438,5.4928202629089355
2015-04-13,28.82482147216797,37.05083465576172,382.3599853515625,537.6937866210938,83.01000213623047,67.81143188476562,5.442139625549316
2015-04-14,28.699848175048828,36.9532470703125,385.1099853515625,528.9378051757812,83.5199966430664,68.38714599609375,5.396286487579346
2015-04-15,28.808921813964844,37.49445343017578,383.45001220703125,531.0719604492188,82.70999908447266,67.92285919189453,5.461445331573486
2015-04-16,28.670305252075195,37.405731201171875,386.0400085449219,532.3384399414062,82.30999755859375,80.29285430908203,5.4276580810546875
2015-04-17,28.34762954711914,36.926631927490234,375.55999755859375,522.6151733398438,80.77999877929688,81.6500015258789,5.357672214508057
2015-04-20,28.995250701904297,38.07115936279297,389.510009765625,533.9141235351562,83.08999633789062,81.05571746826172,5.331123352050781
2015-04-21,28.838457107543945,37.83159637451172,391.17999267578125,532.5079956054688,83.62000274658203,80.06285858154297,5.323884963989258
2015-04-22,29.227025985717773,38.142127990722656,389.79998779296875,537.8882446289062,84.62999725341797,79.66857147216797,5.384218215942383
2015-04-23,29.46562385559082,38.452659606933594,389.989990234375,545.5023193359375,82.41000366210938,79.86571502685547,5.362497806549072
2015-04-24,29.60424041748047,42.47182846069336,445.1000061035156,563.5128784179688,81.52999877929688,79.77143096923828,5.316644191741943
2015-04-27,30.142789840698242,42.61377716064453,438.55999755859375,555.3699951171875,81.91000366210938,80.86856842041016,5.357672214508057
2015-04-28,29.66786766052246,43.616355895996094,429.30999755859375,553.6799926757812,80.68000030517578,80.43714141845703,5.384218215942383
2015-04-29,29.231569290161133,43.52763748168945,429.3699951171875,549.0800170898438,80.47000122070312,80.40714263916016,5.3431901931762695
2015-04-30,28.438522338867188,43.154998779296875,421.7799987792969,537.3400268554688,78.7699966430664,79.5,5.357672214508057
2015-05-01,29.302021026611328,43.17273712158203,422.8699951171875,537.9000244140625,78.98999786376953,79.57571411132812,5.4904069900512695
2015-05-04,29.245210647583008,42.80010223388672,423.0400085449219,540.780029296875,78.80999755859375,79.27143096923828,5.456620693206787
2015-05-05,28.586233139038086,42.232269287109375,421.19000244140625,530.7999877929688,77.55999755859375,80.79285430908203,5.316644191741943
2015-05-06,28.40671157836914,41.06112289428711,419.1000061035156,524.219970703125,78.0999984741211,80.07714080810547,5.33353853225708
2015-05-07,28.58241081237793,41.43376159667969,426.8800048828125,530.7000122070312,78.43000030517578,80.74857330322266,5.4276580810546875
2015-05-08,29.12093734741211,42.36536407470703,433.69000244140625,538.219970703125,78.51000213623047,82.0857162475586,5.027041435241699
2015-05-11,28.82429313659668,42.02822494506836,432.8500061035156,535.7000122070312,78.01000213623047,84.27857208251953,4.97877311706543
2015-05-12,28.72161102294922,42.010467529296875,431.0199890136719,529.0399780273438,77.45999908447266,83.37714385986328,5.027041435241699
2015-05-13,28.753557205200195,42.25889205932617,426.8699951171875,529.6199951171875,78.44000244140625,82.87285614013672,5.056001663208008
2015-05-14,29.424413681030273,43.22597122192383,432.2799987792969,538.4000244140625,81.37000274658203,83.8357162475586,5.138056755065918
2015-05-15,29.383344650268555,42.85334396362305,426.0,533.8499755859375,80.41999816894531,87.60713958740234,5.140467643737793
2015-05-18,29.707368850708008,42.596038818359375,425.239990234375,532.2999877929688,80.87999725341797,88.26714324951172,5.133228778839111
2015-05-19,29.679988861083984,42.488887786865234,421.7099914550781,537.3599853515625,80.62999725341797,88.06857299804688,5.101224899291992
2015-05-20,29.677696228027344,42.488887786865234,423.8599853515625,539.27001953125,80.55000305175781,88.79000091552734,5.101224899291992
2015-05-21,29.98118782043457,42.34599304199219,431.6300048828125,542.510009765625,80.4800033569336,89.00285339355469,5.06485652923584
2015-05-22,30.24359893798828,41.88164520263672,427.6300048828125,540.1099853515625,80.54000091552734,88.83856964111328,5.057583332061768
2015-05-26,29.577301025390625,41.60480880737305,425.4700012207031,532.3200073242188,79.33000183105469,87.99285888671875,5.026063919067383
2015-05-27,30.129507064819336,42.51567459106445,431.4200134277344,539.7899780273438,80.55000305175781,89.85713958740234,5.295190334320068
2015-05-28,30.07017707824707,42.37278747558594,426.57000732421875,539.780029296875,80.1500015258789,89.50714111328125,5.367923259735107
2015-05-29,29.7278995513916,41.845924377441406,429.2300109863281,532.1099853515625,79.19000244140625,89.15142822265625,5.365499973297119
2015-06-01,29.7872257232666,42.17633819580078,430.9200134277344,533.989990234375,80.29000091552734,89.00285339355469,5.426111698150635
2015-06-02,29.65488052368164,41.899497985839844,430.989990234375,539.1799926757812,80.44000244140625,89.12999725341797,5.319432258605957
2015-06-03,29.691390991210938,41.83699035644531,436.5899963378906,540.3099975585938,82.44000244140625,88.8085708618164,5.261244773864746
2015-06-04,29.51797103881836,41.399417877197266,430.7799987792969,536.7000122070312,82.05000305175781,89.34857177734375,5.355801582336426
2015-06-05,29.355960845947266,41.20296859741211,426.95001220703125,533.3300170898438,82.13999938964844,90.45999908447266,5.397018909454346
2015-06-08,29.162004470825195,40.83683776855469,423.5,526.8300170898438,80.66999816894531,89.60428619384766,5.273366451263428
2015-06-09,29.075288772583008,40.76539993286133,425.4800109863281,526.6900024414062,80.66999816894531,92.44999694824219,5.3000359535217285
2015-06-10,29.408447265625,41.6226692199707,430.7699890136719,536.6900024414062,82.16000366210938,95.87142944335938,5.205479621887207
2015-06-11,29.342275619506836,41.47085952758789,432.9700012207031,534.6099853515625,81.83000183105469,95.09428405761719,5.261244773864746
2015-06-12,29.01824378967285,41.0511474609375,429.9200134277344,532.3300170898438,81.52999877929688,94.41857147216797,5.1181960105896
2015-06-15,28.961200714111328,40.61357879638672,423.6700134277344,527.2000122070312,80.70999908447266,93.43142700195312,5.108498573303223
2015-06-16,29.11636734008789,40.92613220214844,427.260009765625,528.1500244140625,81.05999755859375,95.27285766601562,5.171535968780518
2015-06-17,29.047914505004883,41.0511474609375,427.80999755859375,529.260009765625,81.79000091552734,94.27143096923828,5.232149124145508
2015-06-18,29.180261611938477,41.720909118652344,439.3900146484375,536.72998046875,82.91000366210938,94.74285888671875,5.319432258605957
2015-06-19,28.88818359375,41.167240142822266,434.9200134277344,536.6900024414062,82.51000213623047,93.87142944335938,5.302461624145508
2015-06-22,29.1186466217041,41.2833251953125,436.2900085449219,538.1900024414062,84.73999786376953,96.4142837524414,5.280641555786133
2015-06-23,28.986297607421875,40.99757385253906,445.989990234375,540.47998046875,87.87999725341797,97.31285858154297,5.144865989685059
2015-06-24,29.232742309570312,40.7564582824707,440.8399963378906,537.8400268554688,88.86000061035156,96.94428253173828,5.093951225280762
2015-06-25,29.093549728393555,40.76539993286133,440.1000061035156,535.22998046875,87.9800033569336,94.89142608642578,5.1327433586120605
2015-06-26,28.922407150268555,40.4171142578125,438.1000061035156,531.6900024414062,88.01000213623047,93.08856964111328,5.028488636016846
2015-06-29,28.415842056274414,39.62235641479492,429.8599853515625,521.52001953125,85.80000305175781,92.23143005371094,4.878167629241943
2015-06-30,28.62120819091797,39.42588806152344,434.0899963378906,520.510009765625,85.7699966430664,93.84857177734375,4.875742435455322
2015-07-01,28.88818359375,39.69379425048828,437.3900146484375,521.8400268554688,86.91000366210938,93.63571166992188,4.946053504943848
2015-07-02,28.85167121887207,39.64915466308594,437.7099914550781,523.4000244140625,87.29000091552734,94.0442886352539,4.95090389251709
2015-07-06,28.751272201538086,39.64021682739258,436.0400085449219,522.8599853515625,87.55000305175781,94.57142639160156,4.890290260314941
2015-07-07,28.680538177490234,39.559844970703125,436.7200012207031,525.02001953125,87.22000122070312,94.0914306640625,4.798158168792725
2015-07-08,27.968595504760742,39.50625991821289,429.70001220703125,516.8300170898438,85.6500015258789,93.50714111328125,4.764215469360352
2015-07-09,27.39813804626465,39.75629806518555,434.3900146484375,520.6799926757812,85.87999725341797,95.72714233398438,4.70602560043335
2015-07-10,28.130611419677734,39.8366813659668,443.510009765625,530.1300048828125,87.94999694824219,97.22856903076172,4.788459777832031
2015-07-13,28.673688888549805,40.66716766357422,455.57000732421875,546.5499877929688,90.0999984741211,101.08714294433594,4.819977283477783
2015-07-14,28.662281036376953,40.73859405517578,465.57000732421875,561.0999755859375,89.68000030517578,100.37142944335938,4.822403907775879
2015-07-15,28.938383102416992,40.863616943359375,461.19000244140625,560.219970703125,89.76000213623047,98.12999725341797,4.788459777832031
2015-07-16,29.324012756347656,41.667320251464844,475.4800109863281,579.8499755859375,90.8499984741211,115.80999755859375,4.895139217376709
2015-07-17,29.577301025390625,41.6316032409668,483.010009765625,672.9299926757812,94.97000122070312,114.7699966430664,4.866044998168945
2015-07-20,30.136348724365234,41.899497985839844,488.1000061035156,663.02001953125,97.91000366210938,110.55000305175781,4.776337146759033
2015-07-21,29.83514404296875,42.22098159790039,488.0,662.2999877929688,98.38999938964844,112.51000213623047,4.798158168792725
2015-07-22,28.573286056518555,40.66716766357422,488.2699890136719,662.0999755859375,97.04000091552734,111.5,4.70602560043335
2015-07-23,28.55959701538086,41.17617416381836,482.17999267578125,644.280029296875,95.44000244140625,110.0999984741211,4.764215469360352
2015-07-24,28.408992767333984,41.02436065673828,529.4199829101562,623.5599975585938,96.94999694824219,109.33999633789062,4.708449363708496
2015-07-27,28.014232635498047,40.49748611450195,531.4099731445312,627.260009765625,94.16999816894531,106.43000030517578,4.681778907775879
2015-07-28,28.153427124023438,40.48856735229492,526.030029296875,628.0,95.29000091552734,106.9000015258789,4.783609867095947
2015-07-29,28.064435958862305,41.336910247802734,529.0,631.9299926757812,96.98999786376953,107.08000183105469,4.841798305511475
2015-07-30,27.922962188720703,41.8637809753418,536.760009765625,632.5900268554688,95.20999908447266,111.55999755859375,4.853921890258789
2015-07-31,27.67880630493164,41.70303726196289,536.1500244140625,625.6099853515625,94.01000213623047,114.30999755859375,4.83695125579834
2015-08-03,27.026195526123047,41.80126953125,535.030029296875,631.2100219726562,94.13999938964844,112.55999755859375,4.919384479522705
2015-08-04,26.15909194946289,42.45315170288086,531.9000244140625,629.25,94.05999755859375,121.1500015258789,4.938781261444092
2015-08-05,26.332515716552734,42.488887786865234,537.010009765625,643.780029296875,96.44000244140625,123.70999908447266,4.989696025848389
2015-08-06,26.389814376831055,41.6316032409668,529.4600219726562,642.6799926757812,95.12000274658203,126.44999694824219,4.958176612854004
2015-08-07,26.47920799255371,41.73876190185547,522.6199951171875,635.2999877929688,94.30000305175781,123.5199966430664,5.571585655212402
2015-08-10,27.441925048828125,42.26564025878906,524.0,633.72998046875,94.1500015258789,123.02999877929688,5.765547275543213
2015-08-11,26.013898849487305,41.44407272338867,527.4600219726562,660.780029296875,93.62000274658203,122.73999786376953,5.736453533172607
2015-08-12,26.41503143310547,41.73876190185547,525.9099731445312,659.5599975585938,94.19000244140625,120.51000213623047,5.750999927520752
2015-08-13,26.394397735595703,41.729827880859375,529.6599731445312,656.4500122070312,93.43000030517578,123.7300033569336,5.702509880065918
2015-08-14,26.580066680908203,41.97093963623047,531.52001953125,657.1199951171875,94.41999816894531,123.38999938964844,5.707359790802002
2015-08-17,26.85512924194336,42.25669479370117,535.219970703125,660.8699951171875,93.93000030517578,125.36000061035156,5.670990943908691
2015-08-18,26.703845977783203,42.490413665771484,535.02001953125,656.1300048828125,95.16999816894531,124.05000305175781,5.619374752044678
2015-08-19,26.3623104095459,41.89714431762695,532.9199829101562,660.9000244140625,95.30999755859375,122.05999755859375,5.597460746765137
2015-08-20,25.821353912353516,41.04319763183594,515.780029296875,646.8300170898438,90.55999755859375,112.48999786376953,5.395379066467285
2015-08-21,24.242055892944336,38.715091705322266,494.4700012207031,612.47998046875,86.05999755859375,103.95999908447266,5.227381706237793
2015-08-24,23.636913299560547,37.46562957763672,463.3699951171875,589.6099853515625,82.08999633789062,96.87999725341797,5.042342185974121
2015-08-25,23.77903175354004,36.37797164916992,466.3699951171875,582.0599975585938,83.0,101.5199966430664,4.937647819519043
2015-08-26,25.142873764038086,38.3914794921875,500.7699890136719,628.6199951171875,87.19000244140625,110.12999725341797,5.3101630210876465
2015-08-27,25.88324737548828,39.4611701965332,518.3699951171875,637.6099853515625,89.7300033569336,117.66000366210938,5.509809970855713
2015-08-28,25.96805763244629,39.488128662109375,518.010009765625,630.3800048828125,91.01000213623047,117.62999725341797,5.534159183502197
2015-08-31,25.846576690673828,39.11958312988281,512.8900146484375,618.25,89.43000030517578,115.02999877929688,5.473290920257568
2015-09-01,24.691322326660156,37.59147644042969,496.5400085449219,597.7899780273438,87.2300033569336,105.79000091552734,5.249294757843018
2015-09-02,25.75029754638672,38.97575759887695,510.54998779296875,614.3400268554688,89.88999938964844,105.44000244140625,5.4075517654418945
2015-09-03,25.29874610900879,39.10160446166992,504.7200012207031,606.25,88.1500015258789,101.05999755859375,5.4221601486206055
2015-09-04,25.046602249145508,38.30160140991211,499.0,600.7000122070312,88.26000213623047,98.79000091552734,5.2955546379089355
2015-09-08,25.743423461914062,39.45216369628906,517.5399780273438,614.6599731445312,89.52999877929688,94.94999694824219,5.521984577178955
2015-09-09,25.24831199645996,38.715091705322266,516.8900146484375,612.719970703125,90.44000244140625,99.18000030517578,5.412422180175781
2015-09-10,25.803020477294922,38.912845611572266,522.239990234375,621.3499755859375,91.9800033569336,99.4800033569336,5.4976372718811035
2015-09-11,26.17894172668457,39.08363723754883,529.4400024414062,625.77001953125,92.05000305175781,97.51000213623047,5.5146803855896
2015-09-14,26.431079864501953,38.6881217956543,521.3800048828125,623.239990234375,92.30999755859375,95.69000244140625,5.524420261383057
2015-09-15,26.653417587280273,39.5330696105957,522.3699951171875,635.1400146484375,92.9000015258789,99.16000366210938,5.585288047790527
2015-09-16,26.68321418762207,39.820709228515625,527.3900146484375,635.97998046875,93.44999694824219,104.08000183105469,5.6242451667785645
2015-09-17,26.112462997436523,39.77576446533203,538.8699951171875,642.9000244140625,94.33999633789062,104.20999908447266,5.675373554229736
2015-09-18,26.004728317260742,39.08363723754883,540.260009765625,629.25,94.4000015258789,102.62000274658203,5.670505523681641
2015-09-21,26.408151626586914,39.649932861328125,548.3900146484375,635.4400024414062,95.55000305175781,100.30000305175781,5.728938579559326
2015-09-22,25.993268966674805,39.4611701965332,538.4000244140625,622.6900024414062,92.95999908447266,98.47000122070312,5.57311487197876
2015-09-23,26.204153060913086,39.4341926574707,536.0700073242188,622.3599853515625,93.97000122070312,98.06999969482422,5.599897384643555
2015-09-24,26.36001968383789,39.470149993896484,533.75,625.7999877929688,94.41000366210938,103.76000213623047,5.707025051116943
2015-09-25,26.293546676635742,39.49711990356445,524.25,611.969970703125,92.7699966430664,102.23999786376953,5.748416900634766
2015-09-28,25.773221969604492,38.912845611572266,504.05999755859375,594.8900146484375,89.20999908447266,99.47000122070312,5.672938346862793
2015-09-29,24.998472213745117,39.04766845703125,496.07000732421875,594.969970703125,86.66999816894531,98.3499984741211,5.772763252258301
2015-09-30,25.282703399658203,39.78475570678711,511.8900146484375,608.4199829101562,89.9000015258789,103.26000213623047,6.001628875732422
2015-10-01,25.11766242980957,40.0993766784668,520.719970703125,611.2899780273438,90.94999694824219,105.9800033569336,5.884760856628418
2015-10-02,25.3010311126709,40.962303161621094,532.5399780273438,626.9099731445312,92.06999969482422,106.11000061035156,6.038148880004883
2015-10-05,25.392723083496094,41.915122985839844,543.6799926757812,641.469970703125,94.01000213623047,111.25,6.189101696014404
2015-10-06,25.514202117919922,42.02299499511719,537.47998046875,645.4400024414062,92.80000305175781,108.33000183105469,6.269450664520264
2015-10-07,25.392723083496094,42.06793975830078,541.9400024414062,642.3599853515625,92.4000015258789,108.0999984741211,6.335188865661621
2015-10-08,25.099323272705078,42.65221405029297,533.1599731445312,639.1599731445312,92.47000122070312,114.93000030517578,6.371708393096924
2015-10-09,25.699872970581055,42.346588134765625,539.7999877929688,643.6099853515625,93.23999786376953,113.33000183105469,6.3473615646362305
2015-10-12,25.580677032470703,42.24771499633789,550.1900024414062,646.6699829101562,94.26000213623047,113.44999694824219,6.415533542633057
2015-10-13,25.624237060546875,42.14883804321289,548.9000244140625,652.2999877929688,94.12000274658203,109.7300033569336,6.427706241607666
2015-10-14,25.262067794799805,41.96006393432617,544.8300170898438,651.1599731445312,94.06999969482422,110.2300033569336,6.661442756652832
2015-10-15,25.64027976989746,42.25669479370117,562.4400024414062,661.739990234375,95.95999908447266,101.08999633789062,6.678485870361328
2015-10-16,25.45231819152832,42.70615005493164,570.760009765625,662.2000122070312,97.54000091552734,98.98999786376953,6.783179759979248
2015-10-19,25.610477447509766,42.80501937866211,573.1500244140625,666.0999755859375,98.47000122070312,101.69000244140625,6.771004676818848
2015-10-20,26.078079223632812,42.93986129760742,560.8800048828125,650.280029296875,97.0,98.98999786376953,6.761266708374023
2015-10-21,26.07579231262207,42.427486419677734,555.77001953125,642.6099853515625,97.11000061035156,97.95999908447266,6.673617362976074
2015-10-22,26.474624633789062,43.173561096191406,563.9099731445312,651.7899780273438,99.66999816894531,97.31999969482422,6.914654731750488
2015-10-23,27.295225143432617,47.524169921875,599.030029296875,702.0,102.19000244140625,100.04000091552734,6.9609150886535645
2015-10-26,26.424196243286133,48.76465606689453,608.6099853515625,712.780029296875,103.7699966430664,103.04000091552734,6.929263591766357
2015-10-27,26.256879806518555,48.26127243041992,611.010009765625,708.489990234375,103.69999694824219,103.06999969482422,6.924393653869629
2015-10-28,27.338773727416992,48.521949768066406,617.0999755859375,712.9500122070312,104.19999694824219,105.80000305175781,6.980393409729004
2015-10-29,27.627592086791992,47.96464157104492,626.5499877929688,716.9199829101562,104.87999725341797,105.12000274658203,6.739353656768799
2015-10-30,27.391502380371094,47.31743621826172,625.9000244140625,710.8099975585938,101.97000122070312,108.37999725341797,6.907351016998291
2015-11-02,27.776588439941406,47.85676574707031,628.3499755859375,721.1099853515625,103.30999755859375,107.63999938964844,6.987696647644043
2015-11-03,28.095195770263672,48.67475509643555,625.3099975585938,722.1599731445312,102.58000183105469,109.73999786376953,6.939001560211182
2015-11-04,27.964540481567383,48.89948654174805,640.9500122070312,728.1099853515625,103.94000244140625,114.05000305175781,6.824570178985596
2015-11-05,27.835628509521484,48.881500244140625,655.6500244140625,731.25,108.76000213623047,113.5,6.746657848358154
2015-11-06,27.867855072021484,49.36688995361328,659.3699951171875,733.760009765625,107.0999984741211,114.05999755859375,7.681596279144287
2015-11-09,27.755062103271484,48.68374252319336,655.489990234375,724.8900146484375,106.48999786376953,109.86000061035156,7.647511005401611
2015-11-10,26.88030242919922,48.09947204589844,659.6799926757812,728.3200073242188,107.91000366210938,112.69999694824219,7.501426696777344
2015-11-11,26.728378295898438,48.22531509399414,673.25,735.4000244140625,109.01000213623047,112.86000061035156,7.428384304046631
2015-11-12,26.638599395751953,47.92867660522461,665.5999755859375,731.22998046875,108.0199966430664,108.91999816894531,7.401602268218994
2015-11-13,25.860525131225586,47.49721145629883,642.3499755859375,717.0,103.94999694824219,103.6500015258789,7.255518436431885
2015-11-16,26.28409194946289,48.33317565917969,647.8099975585938,728.9600219726562,104.04000091552734,111.3499984741211,7.401602268218994
2015-11-17,26.171293258666992,47.93500518798828,643.2999877929688,725.2999877929688,105.12999725341797,117.0999984741211,7.401602268218994
2015-11-18,27.00000762939453,48.73134994506836,663.5399780273438,740.0,107.7699966430664,120.62999725341797,7.583678245544434
2015-11-19,27.34300422668457,48.812801361083984,661.27001953125,738.4099731445312,106.26000213623047,120.22000122070312,7.60567569732666
